,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-vacant,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
98410063,32295,32295,0023300451003B,E09000007,Camden,Inner London - West,GND F UNIT B AT 45,BRECKNOCK ROAD,LONDON,N7 0BT,Offices (Inc Computer Centres),203,Office General,Office,26.13,7000.0,2017-04-01 00:00:00+00:00,2017,2021-03,3493.0,LEADENHALL FINANCIAL,510.15,True,2010-04-01,4018.0,True,5121867,28708529.0,CO01,5032144.0,529703.0,185127.0,51.550136,-0.1307185,2,LEADENHALL FINANCIAL MANAGEMENT LTD,,45B,,,,UNIT B,45.0,,,,,20400233,,N,osgb1000002298928994,9.0,osgb4000000030250599,2,osgb1000005440285,4,98410063.0,BRECKNOCK ROAD,,BRECKNOCK ROAD,LONDON,CAMDEN,LONDON,N7 0BT,N7 0BT,S,2R,D,E05000139,2012-03-19,0,CO,203.0,POINT (529704.8017506409 185127.3241648081),2010-04-01 00:00:00,98410063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Brecknock
99124063,84692,84692,005320001A0006,E09000007,Camden,Inner London - West,1A,CAMDEN PARK ROAD,LONDON,NW1 9AU,Shops,249,Retail High Street,Retail,73.3,5700.0,2017-04-01 00:00:00+00:00,2017,2021-03,2844.3,LBC - HP010CE020,1561.54,True,2010-04-01,4018.0,True,5076474,,C,,529989.0,184643.0,51.5457206,-0.12677470000000002,1,,,,,,,,1.0,A,,,,20400532,,N,,,osgb4000000030355280,4,osgb1000005434455,5,99124063.0,CAMDEN PARK ROAD,,,LONDON,CAMDEN,,,NW1 9AU,,,L,E05000131,,0,CS,249.0,POINT (529990.800591819 184643.3085397977),2010-04-01 00:00:00,99124063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Brecknock
106989063,65160,65160,00388008110029,E09000007,Camden,Inner London - West,GND F 81,TORRIANO AVENUE,LONDON,NW5 2SG,Shops,249,Retail High Street,Retail,30.57,14000.0,2017-04-01 00:00:00+00:00,2017,2021-03,6986.0,106989063,,True,2017-04-01,,True,5003424,17717212.0,CR08,,529536.0,185165.0,51.5505158,-0.1331118,1,RITA'S HAIRDRESSERS,,,81.0,,,,81.0,,,,,20400388,,N,osgb1000002298878796,12.0,osgb4000000030425371,7,osgb1000005440352,5,106989063.0,TORRIANO AVENUE,,TORRIANO AVENUE,LONDON,CAMDEN,LONDON,NW5 2SG,NW5 2SG,S,1N,D,E05000139,2012-03-19,3,CS,249.0,POINT (529537.795644725 185165.3218342796),2017-04-01 00:00:00,106989063,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Brecknock
106994063,65204,65204,00388009910039,E09000007,Camden,Inner London - West,BST & GND FS 99,TORRIANO AVENUE,LONDON,NW5 2RX,Public Halls,225,Other Public,,82.68,18500.0,2017-04-01 00:00:00+00:00,2017,2021-03,9231.5,TORRIANO MEETING HOUSE LIMITED,0.0,True,2010-04-01,4018.0,True,5063698,28318935.0,CR08,,529518.0,185249.0,51.551274799999995,-0.13334029999999994,1,TORRIANO MEETING HOUSE,,,99.0,,,,99.0,,,,,20400388,,N,osgb1000002298915797,10.0,osgb5000005151691286,0,osgb1000005439959,4,106994063.0,TORRIANO AVENUE,,TORRIANO AVENUE,LONDON,CAMDEN,LONDON,NW5 2RX,NW5 2RX,S,3B,D,E05000139,2012-03-19,1,LX,225.0,POINT (529519.799807488 185249.3215447679),2010-04-01 00:00:00,106994063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Brecknock
109611063,64764,64764,00387000130089,E09000007,Camden,Inner London - West,GND F BLK F 1-2 APOLLO STUDIOS 1-7,CHARLTON KINGS ROAD,LONDON,NW5 2SB,Offices (Inc Computer Centres),203,Office General,Office,182.5,48500.0,2017-04-01 00:00:00+00:00,2017,2021-03,24201.5,OILFIELD PRODUCTION CONSULTANTS,12109.5,True,2010-04-01,4018.0,True,5016824,17717175.0,CO01,5104963.0,529588.0,185225.0,51.5510431,-0.13234010000000002,2,OILFIELD PRODUCTION CONSULTANTS LTD,UNIT 1-2,APOLLO STUDIOS,,,,UNIT 1-2,,,,,APOLLO STUDIOS,20400387,,N,osgb1000002298838292,8.0,osgb5000005151691294,0,osgb1000005440594,4,109611063.0,CHARLTON KING'S ROAD,,CHARLTON KINGS ROAD,LONDON,CAMDEN,LONDON,NW5 2SB,NW5 2SB,S,1Z,D,E05000139,2012-03-19,1,CO,203.0,POINT (529589.8001241181 185225.3256346171),2010-04-01 00:00:00,109611063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Brecknock
109614063,64808,64808,0038700013011B,E09000007,Camden,Inner London - West,GND F BLK B 5 APOLLO STUDIOS 1-7,CHARLTON KINGS ROAD,LONDON,NW5 2SB,Offices (Inc Computer Centres),203,Office General,Office,111.1,31000.0,2017-04-01 00:00:00+00:00,2017,2021-03,15469.0,OPC LTD,7234.46,True,2010-04-01,4018.0,True,5016899,17717171.0,CO01,5104963.0,529565.0,185226.0,51.5510574,-0.1326713,1,OILFIELD PRODUCTION CONSULTANTS LTD,UNIT 5,APOLLO STUDIOS,,,,UNIT 5,,,,,APOLLO STUDIOS,20400387,,N,osgb1000002298983764,6.0,osgb5000005151691294,0,osgb1000005440607,5,109614063.0,CHARLTON KING'S ROAD,,CHARLTON KINGS ROAD,LONDON,CAMDEN,LONDON,NW5 2SB,NW5 2SB,S,1N,D,E05000139,2012-03-19,0,CO,203.0,POINT (529566.797797312 185226.3296057421),2010-04-01 00:00:00,109614063,2021-04-01,4018,2010-04-01,0 days,4018,0,4018,0,1,False,True,Brecknock
109623063,64866,64866,0038700013020A,E09000007,Camden,Inner London - West,3RD F BLK B 14 APOLLO STUDIOS 1-7,CHARLTON KINGS ROAD,LONDON,NW5 2SB,Offices (Inc Computer Centres),203,Office General,Office,111.1,19750.0,2010-04-01 00:00:00+00:00,2010,2013-09,9124.5,PAUL WHITE IT'S ME LTD,7234.46,True,2010-04-01,1279.0,True,5124829,53352822.0,CR08,5104963.0,529565.0,185226.0,51.5510574,-0.1326713,1,THIS CO,UNIT 14,APOLLO STUDIOS,,,,UNIT 14,,,,,APOLLO STUDIOS,20400387,,N,osgb5000005118193573,4.0,osgb5000005151691294,0,osgb1000005440607,5,109623063.0,CHARLTON KING'S ROAD,,CHARLTON KINGS ROAD,LONDON,CAMDEN,LONDON,NW5 2SB,NW5 2SB,S,3D,D,E05000139,2013-12-16,0,CO,203.0,POINT (529566.797797312 185226.3296057421),2010-04-01 00:00:00,109623063,2013-10-01,1279,2010-04-01,0 days,1279,1,1279,0,1,False,True,Brecknock
109623063,64877,64877,0038700013020A,E09000007,Camden,Inner London - West,3RD F BLK B 14 APOLLO STUDIOS 1-7,CHARLTON KINGS ROAD,LONDON,NW5 2SB,Offices (Inc Computer Centres),203,Office General,Office,111.1,19750.0,2010-04-01 00:00:00+00:00,2010,2016-06,9559.0,WILD PICTURES LTD,3424.81,True,2013-11-15,959.0,True,5124829,53352822.0,CR08,5104963.0,529565.0,185226.0,51.5510574,-0.1326713,1,THIS CO,UNIT 14,APOLLO STUDIOS,,,,UNIT 14,,,,,APOLLO STUDIOS,20400387,,N,osgb5000005118193573,4.0,osgb5000005151691294,0,osgb1000005440607,5,109623063.0,CHARLTON KING'S ROAD,,CHARLTON KINGS ROAD,LONDON,CAMDEN,LONDON,NW5 2SB,NW5 2SB,S,3D,D,E05000139,2013-12-16,0,CO,203.0,POINT (529566.797797312 185226.3296057421),2013-11-15 00:00:00,109623063,2016-07-01,959,2010-04-01,1324 days,2283,1,959,1324,1,False,True,Brecknock
109623063,64896,64896,0038700013020A,E09000007,Camden,Inner London - West,3RD F BLK B 14 APOLLO STUDIOS 1-7,CHARLTON KINGS ROAD,LONDON,NW5 2SB,Offices (Inc Computer Centres),203,Office General,Office,111.1,31000.0,2017-04-01 00:00:00+00:00,2017,2021-03,15469.0,THISCOMPANY LTD,4530.7,True,2016-10-10,1634.0,True,5124829,53352822.0,CR08,5104963.0,529565.0,185226.0,51.5510574,-0.1326713,1,THIS CO,UNIT 14,APOLLO STUDIOS,,,,UNIT 14,,,,,APOLLO STUDIOS,20400387,,N,osgb5000005118193573,4.0,osgb5000005151691294,0,osgb1000005440607,5,109623063.0,CHARLTON KING'S ROAD,,CHARLTON KINGS ROAD,LONDON,CAMDEN,LONDON,NW5 2SB,NW5 2SB,S,3D,D,E05000139,2013-12-16,0,CO,203.0,POINT (529566.797797312 185226.3296057421),2016-10-10 00:00:00,109623063,2021-04-01,1634,2010-04-01,2384 days,4018,0,1634,2384,1,False,True,Brecknock
109624063,64910,64910,00387000130214,E09000007,Camden,Inner London - West,3RD F BLK B 15 APOLLO STUDIOS 1-7,CHARLTON KINGS ROAD,LONDON,NW5 2SB,Offices (Inc Computer Centres),203,Office General,Office,92.3,15750.0,2010-04-01 00:00:00+00:00,2010,2013-09,7276.5,WILD PICTURES LTD,5602.27,True,2010-04-01,1279.0,True,5124830,52172940.0,CR08,5104963.0,529565.0,185226.0,51.5510574,-0.1326713,1,M E CO,UNIT 15,APOLLO STUDIOS,,,,UNIT 15,,,,,APOLLO STUDIOS,20400387,,N,osgb1000002298986960,9.0,osgb5000005151691294,0,osgb1000005440607,5,109624063.0,CHARLTON KING'S ROAD,,CHARLTON KINGS ROAD,LONDON,CAMDEN,LONDON,NW5 2SB,NW5 2SB,S,3A,D,E05000139,2012-03-19,0,CO,203.0,POINT (529566.797797312 185226.3296057421),2010-04-01 00:00:00,109624063,2013-10-01,1279,2010-04-01,0 days,1279,1,1279,0,1,False,True,Brecknock
109624063,64940,64940,00387000130214,E09000007,Camden,Inner London - West,3RD F BLK B 15 APOLLO STUDIOS 1-7,CHARLTON KINGS ROAD,LONDON,NW5 2SB,Offices (Inc Computer Centres),203,Office General,Office,92.3,24500.0,2017-04-01 00:00:00+00:00,2017,2021-03,12225.5,PAUL WHITE IT'S ME LTD,2372.34,True,2013-12-03,2676.0,True,5124830,52172940.0,CR08,5104963.0,529565.0,185226.0,51.5510574,-0.1326713,1,M E CO,UNIT 15,APOLLO STUDIOS,,,,UNIT 15,,,,,APOLLO STUDIOS,20400387,,N,osgb1000002298986960,9.0,osgb5000005151691294,0,osgb1000005440607,5,109624063.0,CHARLTON KING'S ROAD,,CHARLTON KINGS ROAD,LONDON,CAMDEN,LONDON,NW5 2SB,NW5 2SB,S,3A,D,E05000139,2012-03-19,0,CO,203.0,POINT (529566.797797312 185226.3296057421),2013-12-03 00:00:00,109624063,2021-04-01,2676,2010-04-01,1342 days,4018,0,2676,1342,1,False,True,Brecknock
182729063,31461,31461,00233000500017,E09000007,Camden,Inner London - West,GND F 5,BRECKNOCK ROAD,LONDON,N7 0BL,Shops,249,Retail High Street,Retail,70.6,10250.0,2009-11-17 00:00:00+00:00,2010,2010-09,4171.75,E TICKETS LTD,156.48,True,2010-04-01,183.0,True,5046507,15533918.0,CR,,529770.0,185007.0,51.5490422,-0.129797,2,T R HARDWARE,,,5.0,,,,5.0,,,,,20400233,,N,osgb1000002298838473,15.0,osgb4000000030250596,4,osgb1000005440420,4,182729063.0,BRECKNOCK ROAD,,BRECKNOCK ROAD,LONDON,CAMDEN,LONDON,N7 0BL,N7 0BL,S,1P,D,E05000139,2012-03-19,1,CS,249.0,POINT (529771.7995624695 185007.322148582),2010-04-01 00:00:00,182729063,2010-10-01,183,2010-04-01,0 days,183,1,183,0,1,False,True,Brecknock
182729063,31476,31476,00233000500017,E09000007,Camden,Inner London - West,GND F 5,BRECKNOCK ROAD,LONDON,N7 0BL,Shops,249,Retail High Street,Retail,70.6,10250.0,2009-11-17 00:00:00+00:00,2010,2014-06,4827.75,BELLALLURE LIMITED,138.39,True,2012-03-01,852.0,True,5046507,15533918.0,CR,,529770.0,185007.0,51.5490422,-0.129797,2,T R HARDWARE,,,5.0,,,,5.0,,,,,20400233,,N,osgb1000002298838473,15.0,osgb4000000030250596,4,osgb1000005440420,4,182729063.0,BRECKNOCK ROAD,,BRECKNOCK ROAD,LONDON,CAMDEN,LONDON,N7 0BL,N7 0BL,S,1P,D,E05000139,2012-03-19,1,CS,249.0,POINT (529771.7995624695 185007.322148582),2012-03-01 00:00:00,182729063,2014-07-01,852,2010-04-01,700 days,1552,1,852,700,1,False,True,Brecknock
207164000,87816,87816,0053801270001B,E09000007,Camden,Inner London - West,GND F 127,CAMDEN MEWS,LONDON,NW1 9AH,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,77.6,7700.0,2017-04-01 00:00:00+00:00,2017,2021-03,3842.3,SPIRIT LEVEL CINEMA LTD,56.14,True,2011-02-01,3712.0,True,5031254,17652870.0,P,,529831.0,184921.0,51.548255299999994,-0.1289495,1,,,,127.0,,,,127.0,,,,,20400538,,N,osgb1000002298830418,13.0,osgb4000000030153185,3,osgb1000005433987,5,207164000.0,CAMDEN MEWS,,CAMDEN MEWS,LONDON,CAMDEN,LONDON,NW1 9AH,NW1 9AH,S,1T,D,E05000131,2012-03-19,2,IF3,96.0,POINT (529832.7967203981 184921.318293403),2011-02-01 00:00:00,207164000,2021-04-01,3712,2010-04-01,306 days,4018,0,3712,306,1,False,True,Brecknock
831464000,31855,31855,00233002110011,E09000007,Camden,Inner London - West,GND F 21,BRECKNOCK ROAD,LONDON,N7 0BL,Shops,249,Retail High Street,Retail,67.9,15000.0,2017-04-01 00:00:00+00:00,2017,2021-03,7485.0,831464000,,True,2017-04-01,,True,5053391,15533916.0,CR08,,529739.0,185045.0,51.5493908,-0.1302298,2,AURA PHARMACY,,,21.0,,,,21.0,,,,,20400233,,N,osgb1000002298837509,11.0,osgb4000000030990857,4,osgb1000005440409,5,831464000.0,BRECKNOCK ROAD,,BRECKNOCK ROAD,LONDON,CAMDEN,LONDON,N7 0BL,N7 0BL,S,1H,D,E05000139,2012-03-19,3,CS,249.0,POINT (529740.8017757032 185045.3207967155),2017-04-01 00:00:00,831464000,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Brecknock
831505000,32031,32031,00233003100003,E09000007,Camden,Inner London - West,GND F 31,BRECKNOCK ROAD,LONDON,N7 0BT,Shops,249,Retail High Street,Retail,35.0,11500.0,2017-04-01 00:00:00+00:00,2017,2021-03,5738.5,831505000,,True,2017-04-01,,True,5042842,15533971.0,CR08,,529721.0,185080.0,51.5497095,-0.1304764,2,GLOSS HAIR & BEAUTY,,,31.0,,,,31.0,,,,,20400233,,N,osgb1000002298928057,13.0,osgb4000000030250599,2,osgb1000005440296,4,831505000.0,BRECKNOCK ROAD,,BRECKNOCK ROAD,LONDON,CAMDEN,LONDON,N7 0BT,N7 0BT,S,1D,D,E05000139,2012-03-19,1,CS,249.0,POINT (529722.7988309315 185080.3245576184),2017-04-01 00:00:00,831505000,2021-04-01,1461,2010-04-01,2557 days,4018,0,1461,2557,1,False,True,Brecknock
831542000,32075,32075,00233003300005,E09000007,Camden,Inner London - West,BST & GND F PT 33,BRECKNOCK ROAD,LONDON,N7 0BT,Shops,249,Retail High Street,Retail,101.47,14500.0,2020-10-14 00:00:00+00:00,2017,2021-03,7235.5,831542000,,True,2020-10-14,,True,5034105,15533959.0,CI01MG,,529719.0,185085.0,51.549754899999996,-0.1305034,2,BUMBLEBEE NATURAL FOODS,,,33.0,,,,33.0,,,,,20400233,,N,osgb1000002298837486,15.0,osgb4000000030250599,2,osgb1000005440295,3,831542000.0,BRECKNOCK ROAD,,BRECKNOCK ROAD,LONDON,CAMDEN,LONDON,N7 0BT,N7 0BT,S,1E,D,E05000139,2012-03-19,1,CS,249.0,POINT (529720.7978599808 185085.3253831921),2020-10-14 00:00:00,831542000,2021-04-01,169,2010-04-01,3849 days,4018,0,169,3849,1,False,True,Brecknock
